edge_operator,checkpoint,checkpoint_epoch,condition,person_ap,person_ap50,person_ap75,person_ar100,person_recall_iou50_conf025,person_recall_iou75_conf025,precision_iou50_conf025,f1_iou50_conf025,mean_matched_iou,mean_gt_iou_with_misses,fp_per_image_conf025,failure_rate
canny,best_seen_map,5,clean,0.523850727218651,0.7645101941452267,0.558587626986316,0.6411710123410969,0.6742093784078517,0.5433478735005453,0.7325960304137454,0.7021910936538734,0.842613160610199,0.571456789970398,0.5468497576736672,
canny,best_seen_map,5,seen,0.5184810468210087,0.755641880572966,0.5509362771623688,0.6376821007701587,0.6667575427117411,0.5362595419847328,0.7211519559661883,0.6928888469166116,0.8437827229499817,0.5657496452331543,0.5728998384491115,0.027227389136002155
canny,best_seen_map,5,unseen,0.5262438580203825,0.7601725292603404,0.5589679789130028,0.6414308249048899,0.6712104689203926,0.5428026172300982,0.7215004395819088,0.69544748364013,0.8457796573638916,0.5708547830581665,0.5757269789983845,0.02668823291548726
