edge_operator,checkpoint,checkpoint_epoch,condition,person_ap,person_ap50,person_ap75,person_ar100,person_recall_iou50_conf025,person_recall_iou75_conf025,precision_iou50_conf025,f1_iou50_conf025,mean_matched_iou,mean_gt_iou_with_misses,fp_per_image_conf025,failure_rate
canny,best_seen_map,5,clean,0.5251179678384832,0.766927334108889,0.5595046354053244,0.6427855618446692,0.6756633951290439,0.544529262086514,0.7324401536794405,0.7029071141574096,0.8426300883293152,0.57273930311203,0.5484652665589661,
canny,best_seen_map,5,seen,0.5196901693783618,0.7573073221717971,0.5519628065315899,0.6392038600723764,0.6680298073427844,0.5370774263904035,0.7214643242712729,0.6937196244042844,0.8438447713851929,0.5667997002601624,0.5731017770597738,0.027168796234028243
canny,best_seen_map,5,unseen,0.5274226145879022,0.7615142326221161,0.5608318429350525,0.6429433051869722,0.6723009814612868,0.5440748818611414,0.7214745465184318,0.6960203217612193,0.8458415865898132,0.571861982345581,0.5767366720516963,0.02676529926025555
